GameID	    GameID alt.	Hash	         Name
SLES-53706	SLES_537.06	0xC419E14925	Disney's The Chronicles of Narnia - The Lion, The Witch, and The Wardrobe
SLES-53707	SLES_537.07	0xC419E1492D	Disney's The Chronicles of Narnia - The Lion, The Witch, and The Wardrobe
SLES-53708	SLES_537.08	0xC419E14915	Disney's The Chronicles of Narnia - The Lion, The Witch, and The Wardrobe
SLES-53709	SLES_537.09	0xC419E1491D	Disney's The Chronicles of Narnia - The Lion, The Witch, and The Wardrobe
SLES-53710	SLES_537.10	0xC419E14905	Disney's The Chronicles of Narnia - The Lion, The Witch, and The Wardrobe
SLES-53712	SLES_537.12	0xC419E149F5	Disney's The Chronicles of Narnia - The Lion, The Witch, and The Wardrobe
SLES-53713	SLES_537.13	0xC419E149FD	Disney's The Chronicles of Narnia - The Lion, The Witch, and The Wardrobe
SLES-53715	SLES_537.15	0xC419E149ED	Disney's The Chronicles of Narnia - The Lion, The Witch, and The Wardrobe
SCES-52214	SCES_522.14	0x4A9189C04D	Disney's The Haunted Mansion
SCES-52216	SCES_522.16	0x4A9189C03D	Disney's The Haunted Mansion
SLES-52214	SLES_522.14	0x4A9169C14D	Disney's The Haunted Mansion
SLES-52216	SLES_522.16	0x4A9169C13D	Disney's The Haunted Mansion
SLUS-20681	SLUS_206.81	0xA459A5097D	Disney's The Haunted Mansion
SLUS-21814	SLUS_218.14	0xDD21DD71FD	Disney's Think Fast
SCES-51176	SCES_511.76	0x499189C0BD	Disney's Treasure Planet
SCUS-97146	SCUS_971.46	0x06B1ADE00D	Disney's Treasure Planet
SLES-51176	SLES_511.76	0x499169C1BD	Disney's Treasure Planet
SCES-52889	SCES_528.89	0x13C9D1986D	Disney's Winnie the Pooh Rumbly Tumbly Adventure
SLES-52889	SLES_528.89	0x13C931996D	Disney's Winnie the Pooh Rumbly Tumbly Adventure
SLES-54733	SLES_547.33	0xC519E1491D	Disney/Pixar Ratatouille
SCED-52723	SCED_527.23	0x4B1A0940E5	DJ - Decks & FX
SCES-52405	SCES_524.05	0x9B41591085	DJ - Decks & FX [House Edition]
SCPS-15082	SCPS_150.82	0x3691CC80ED	DJ Box
SCPS-15075	SCPS_150.75	0x3691CC80A5	DJ Box [Premium Kit]
SCES-52762	SCES_527.62	0x33E9F1B855	DJ Decks & FX
SLES-52762	SLES_527.62	0x33E911B955	DJ Decks & FX
SCES-52763	SCES_527.63	0x33E9F1B85D	DJ Decks & FX Vol.1
SLES-52763	SLES_527.63	0x33E911B95D	DJ Decks & FX Vol.1
SCES-50202	SCES_502.02	0xB1697138D5	DNA - Dark Native Apostle
SLES-50202	SLES_502.02	0xB1699139D5	DNA - Dark Native Apostle
SLPM-62056	SLPM_620.56	0x24BE0CA1DD	DNA - Dark Native Apostle
SLPS-25233	SLPS_252.33	0x388934992D	Do DonPachi Daioujou
SLPM-65184	SLPM_651.84	0x178E3C91AD	Document of Metal Gear Solid 2, The
SCES-53367	SCES_533.67	0xAC716920A5	Dodgeball
SLES-53367	SLES_533.67	0xAC718921A5	Dodgeball
SLUS-21551	SLUS_215.51	0x9D619D3175	Dog Island, The
SLPM-66662	SLPM_666.62	0xD93E8C212D	Dog Island, The - Hitsotsuno no Hana no Monogatari
SLPM-62203	SLPM_622.03	0x049E2C8165	Dog of Bay
SLPS-20057	SLPS_200.57	0x03B904A95D	Dog of Bay
SCED-52049	SCED_520.49	0xE2B2A1E85D	Dog's Life
SCES-51248	SCES_512.48	0xBA6179308D	Dog's Life
SLES-51248	SLES_512.48	0xBA6199318D	Dog's Life
SLPM-65995	SLPM_659.95	0xB056E4492D	Dog's Life
SLUS-21018	SLUS_210.18	0x14E915B955	Dog's Life
SLPM-62260	SLPM_622.60	0x74EE5CF16D	DogStation
SLPM-62261	SLPM_622.61	0x74EE5CF165	DogStation
SLES-54947	SLES_549.47	0x1DC13991B5	Dogz
SLPM-65615	SLPM_656.15	0xD03684296D	Dokapon DX
SLPM-66053	SLPM_660.53	0x40A614B9AD	Dokapon DX [Asmik Ace Best Series]
SLPM-66878	SLPM_668.78	0x896EDC71BD	Dokapon Kingdom
SLUS-21778	SLUS_217.78	0xD529D579D5	Dokapon Kingdom
SLPM-55115	SLPM_551.15	0x65F644E98D	Dokapon Kingdom [Sting the Best]
SLPM-65750	SLPM_657.50	0xF016A40985	Dokapon the World
SLPM-66623	SLPM_666.23	0xC92E9C31F5	Dokapon the World [Asmik Tokudane Series]
SLPM-65865	SLPM_658.65	0x9076C4691D	DOKO E IKUNO ANO HI HAKURU ASHITA E [Limited Edition, First Print]
SCPS-15081	SCPS_150.81	0x3691CC80F5	Dokodemo Issyo - Toro to Ippai
SCPS-15067	SCPS_150.67	0x3E99C4886D	Dokodemo Issyo - Toro to Nagare Boshi
SCPS-15047	SCPS_150.47	0x3E99C4888D	Dokodemo Issyo - Watashi na Ehon
SCES-50048	SCES_500.48	0x508991D8E5	Donald Duck - Quack Attack
SLES-50048	SLES_500.48	0x508971D9E5	Donald Duck - Quack Attack
SLPS-20070	SLPS_200.70	0x0BB10CA1AD	Donald Duck - Rescue Daisakusen!!
